Heat,Coke_1030_Label,Coke_fine_Label,dolo_Label,dri_Label,lime_Label,Slag_Label,Duration,Power On,Power Off,Delays,DRI [t],Ele [kWh],Ele [kWh/t],Ele [MW],Tapped [t],Tapped [kWh/t],Last Temp [C],Last Temp [kWh/t],O2 [Nm3],CH4 [Nm3],C.inj [kg],Chemical [MWh],C [kg],CaO [kg],MgO [kg],Tapping Time [Sec],EAF_DRI,HDRI(T),First C,First Temp
4031561.0,0,0,0,1,0,1,62.0,54.0,8.0,3.0,28.31863976,102528.2813,2070.628418,113.2214127,172.3491821,594.8869629,1589.5,1116.823853,6088.051758,625.4692383,2209.851807,18063.96094,2001.899902,10129.28516,9065.71875,274.0,28318.64063,183.3000031,0.107901998,1522.0
4031562.0,0,0,0,1,0,1,60.0,52.0,7.0,2.0,50.32012177,99026.82031,1381.599121,114.0788956,176.3655701,561.486145,1593.099976,886.7371216,6082.263672,633.4266357,2027.99585,18069.01953,2006.199829,10278.5,9070.692383,270.0,50320.11719,160.3999939,0.151568994,1528.199951
4031565.0,0,0,0,1,0,1,68.0,59.0,8.0,3.0,0.0,96981.00781,4460.88623,97.38678741,179.7569275,539.5119019,1623.0,1532.985718,6621.67334,682.2441406,2014.93811,19652.34961,2005.500122,10163.81738,9570.982422,249.0,0.0,209.0001068,0.139345005,1560.599976
4031566.0,0,0,0,1,0,1,69.0,61.0,7.0,2.0,0.0,99086.61719,4448.810547,96.20059967,173.122757,572.348938,1625.0,1591.174927,6863.42334,716.7663574,2247.878418,20394.83008,2006.699951,10473.0127,9792.902344,263.0,0.0,209.1000061,0.119176999,1607.599976
4031568.0,0,0,0,1,0,1,62.0,53.0,8.0,3.0,24.58439064,103617.5469,2271.448486,116.7521667,175.6546326,589.8936157,1622.699951,1193.533081,5788.057129,598.6495972,1131.0,17184.25,2002.100098,9489.422852,9541.475586,264.0,24584.39453,186.0,0.055314999,1526.099976
4031570.0,0,0,0,0,0,1,63.0,52.0,10.0,5.0,27.16276932,100921.5469,2103.945801,115.083168,179.002243,563.8004761,1605.699951,1148.106079,5902.837402,594.1439209,1857.995483,17482.42969,2002.800049,9612.704102,9189.477539,265.0,27162.76953,177.1000061,0.087049998,1558.199951
4031572.0,0,0,0,0,0,1,60.0,49.0,11.0,6.0,28.79002953,95170.39844,1872.749878,114.5098343,170.5336914,558.0738525,1590.199951,1042.603638,5702.854492,553.7270508,1647.0,16837.40039,2000.900024,10624.41211,9403.186523,241.0,28790.02734,176.1999969,0.077584997,1616.199951
4031573.0,0,0,0,0,0,1,57.0,49.0,8.0,2.0,6.567810059,95322.21094,3382.127197,115.1157227,171.2208405,556.7208252,1600.0,1398.012329,5635.984863,550.0675049,2140.0,16647.33008,2001.099976,10277.5127,9337.673828,245.0,6567.807617,197.8999939,0.090755999,1563.5
4031574.0,0,0,0,0,0,1,59.0,51.0,7.0,2.0,38.53821182,100574.0547,1683.684326,116.7956772,176.4303284,570.0496826,1598.0,1008.417786,5764.373047,562.8303833,2054.0,17027.16016,2005.799805,9806.408203,9384.09375,256.0,38538.21094,166.2998962,0.049968999,1516.900024
4031575.0,0,0,0,0,0,1,58.0,50.0,7.0,2.0,28.92926979,99667.46094,2012.618896,117.370903,175.4269104,568.142334,1609.199951,1093.382813,5791.036621,565.9793091,2091.0,17107.33984,2003.199951,9357.514648,9231.295898,243.0,28929.26758,176.0,0.099261999,1582.599976
4031576.0,0,0,0,0,0,1,61.0,52.0,8.0,3.0,24.92053032,102324.6484,2211.734375,116.9795914,171.9903717,594.9440918,1589.599976,1152.022827,5960.694824,582.7366333,2137.99585,17608.99023,2002.899902,9867.404297,9473.608398,257.0,24920.53125,184.8000031,0.070419997,1605.300049
4031577.0,0,0,0,0,0,1,67.0,59.0,7.0,2.0,11.90256023,100984.2422,2937.509766,101.3784943,177.8025818,567.9570923,1600.400024,1412.516357,7093.365234,713.0968018,2614.0,21006.13086,2003.199951,10667.71582,9804.020508,259.0,11902.56348,203.0001068,0.091599002,1634.199951
4031580.0,0,0,0,0,0,1,67.0,58.0,8.0,3.0,30.96582031,97905.72656,1875.055176,100.0172043,175.6000061,557.5496826,1609.400024,1061.713135,7181.064941,747.0362549,2296.012207,21331.16992,2001.799683,10262.40625,8984.822266,281.0,30965.82422,184.1000977,0.111271001,1579.699951
4031582.0,0,0,0,0,0,1,66.0,58.0,7.0,2.0,33.91283035,97667.75781,1711.372314,100.0011139,172.8109589,565.1710815,1588.400024,987.1695557,6970.89209,714.9632568,1360.0,20680.32031,2001.800049,11051.81934,10103.40332,234.0,33912.83594,182.3000031,0.067259997,1621.599976
4031583.0,0,0,0,0,0,1,69.0,59.0,10.0,4.0,30.40294075,99977.46094,1916.909302,100.144371,180.4999847,553.8917847,1587.900024,1075.177002,6652.803223,674.9499512,2034.999878,19717.43945,2002.599976,10132.30762,9617.702148,254.0,30402.94336,184.8000031,0.083888002,1572.300049
4031585.0,0,0,0,0,0,1,61.0,54.0,7.0,2.0,26.6991806,101472.4063,2124.351318,112.6775665,185.1000061,548.203125,1600.0,1149.513306,6220.719238,623.203186,2103.999512,18416.2793,2000.300049,10008.20996,9058.608398,229.0,26699.18164,188.3999939,0.082675003,1557.0
4031586.0,0,0,0,0,0,1,59.0,51.0,7.0,2.0,1.072280049,96431.1875,4185.259766,112.5655899,178.3000031,540.836731,1590.0,1499.261719,5760.762695,574.6237183,2047.99585,17048.08008,2003.5,10462.39355,9502.494141,241.0,1072.281982,213.8999939,0.083921999,1528.599976
4031587.0,0,0,0,0,0,1,60.0,51.0,8.0,3.0,0.0,97245.8125,4549.126465,112.3507462,180.1391907,539.8370972,1601.400024,1584.366943,5808.901855,577.291626,1879.987549,17185.00977,2002.300049,10313.31348,9061.200195,262.0,0.0,0.0,0.091895998,1560.5
4031589.0,0,0,0,0,0,1,60.0,52.0,8.0,3.0,0.0,99719.17969,4631.808594,114.2549515,182.0827942,547.6584473,1634.5,1593.523071,6036.794922,602.0532837,2157.880859,17864.68945,2007.499756,9840.810547,9680.898438,251.0,0.0,214.5,0.058263,1599.300049
4031590.0,0,0,0,0,0,1,59.0,52.0,7.0,2.0,0.0,99645.91406,4508.599609,114.2801208,181.5834045,548.7611084,1612.0,1604.563843,5817.029785,588.0999146,2064.66626,17235.03906,2005.0,10617.80859,9478.492188,235.0,0.0,0.0,0.060230002,1527.0
4031591.0,0,0,0,0,0,1,61.0,52.0,8.0,3.0,0.0,101051.1094,4611.407715,114.8308029,178.3999939,566.4299927,1621.099976,1632.080566,5771.813477,582.9512329,1976.998657,17099.57031,2004.800049,10764.30859,9144.181641,223.0,0.0,0.0,0.081730001,1576.0
4031592.0,0,0,0,0,0,1,57.0,50.0,7.0,2.0,0.0,97440.51563,4477.71582,115.6182785,177.1999969,549.8900757,1592.400024,1563.845947,5789.970703,578.1604004,1831.999634,17136.14063,2001.5,10349.4082,9410.302734,227.0,0.0,0.0,0.113894999,1578.900024
4031593.0,0,0,0,0,0,1,63.0,55.0,8.0,3.0,30.73315048,106596.4219,2014.281128,115.6910248,173.5693512,614.1431274,1646.099976,1147.180786,5969.554199,607.7659912,2104.876465,17697.99023,2002.700195,10407.80469,9776.679688,263.0,30733.14844,0.0,0.066396996,1579.800049
4031595.0,0,0,0,0,0,1,63.0,50.0,13.0,8.0,0.0,96218.46094,4677.606445,115.3084106,170.6384125,563.8734131,1618.5,1577.207397,6018.771973,616.2324829,2003.0,17852.89063,2001.300049,9485.107422,9083.609375,245.0,0.0,0.0,0.102178,1566.800049
4031597.0,0,0,0,0,0,1,62.0,53.0,8.0,3.0,1.024909973,103812.2578,4845.377441,116.2077484,174.5652466,594.6903076,1577.5,1711.743652,5805.768555,574.9572754,2016.999878,17170.4707,2004.200073,9332.607422,9063.290039,253.0,1024.907227,0.0,0.078527004,1515.089966
4031598.0,0,0,0,0,0,1,63.0,53.0,9.0,4.0,0.0,101496.3984,4675.661133,113.5800552,172.4601746,588.520813,1621.599976,1608.060425,6159.793457,609.1455688,1955.888916,18215.2207,2004.199951,10213.69922,9489.492188,261.0,0.0,0.0,0.213165,1596.5
4031600.0,0,0,0,0,0,1,60.0,52.0,7.0,2.0,22.22954941,100333.2734,2247.762207,114.9585571,178.4399414,562.2803955,1607.680054,1166.116577,6255.476074,642.9019775,1656.95874,18561.33008,2000.600098,10320.40723,10086.39941,243.0,22229.55469,0.0,0.070720002,1607.900024
4031601.0,0,0,0,0,0,1,67.0,59.0,7.0,2.0,22.91259956,113342.2969,2417.943604,114.3267746,173.8715057,651.8739014,1582.099976,1276.568115,6706.495605,667.4700928,2408.0,19842.96094,2005.599976,11090.40625,10866.88477,217.0,22912.5957,0.0,0.086453997,1652.0
4031602.0,0,0,0,0,0,1,58.0,51.0,7.0,2.0,22.38788986,98152.45313,2196.100098,115.0973358,171.530838,572.2145996,1577.699951,1147.110107,5897.124023,602.8907471,1705.0,17489.75,2000.100098,10883.90332,9422.085938,205.0,22387.88672,0.0,0.138814002,1553.400024
4031603.0,0,0,0,0,0,1,55.0,47.0,7.0,2.0,27.18928909,92196.89844,1975.714966,115.768692,173.9604645,529.9876709,1585.599976,1024.057251,5554.272949,554.7139893,1694.0,16438.78906,2001.500122,9364.297852,8109.992188,219.0,27189.29102,0.0,0.088532999,1576.300049
4031604.0,0,0,0,0,0,1,62.0,53.0,8.0,3.0,32.40739059,101969.4766,1943.171509,114.4295883,173.7407532,586.9058838,1608.5,1104.961914,5502.127441,546.9317627,2088.99585,16277.75977,2001.800049,10341.20605,7725.399414,225.0,32407.38867,0.0,0.059810001,1521.5
4031605.0,0,0,0,0,0,2,54.0,47.0,6.0,1.0,2.618590117,92702.4375,4305.03125,117.5101318,176.1575012,526.2474976,1621.5,1380.785156,5138.033203,510.013855,1779.024536,15198.71973,2005.199951,8424.710938,8485.003906,212.0,2618.586426,75.09999847,0.0704,1610.900024
4031606.0,0,0,0,0,0,2,59.0,49.0,9.0,4.0,104.2778015,99111.83594,799.1947632,119.8933487,178.7329254,554.5247803,1637.300049,621.6148682,5552.546875,554.9953613,1719.0,16434.85938,2003.099976,9623.320313,8110.395508,216.0,104277.7969,32.79999924,0.093679003,1518.199951
4031608.0,0,0,0,1,0,0,67.0,59.0,7.0,2.0,97.41192627,117588.0703,985.2450562,118.2119675,169.1652069,695.1078491,1628.0,669.4401245,6681.349609,656.522522,2063.0,19746.59961,2002.799805,10254.09961,9680.226563,201.0,97411.92969,122.9000015,0.06837,1549.400024
4031609.0,0,0,0,1,0,0,60.0,53.0,7.0,2.0,39.36040878,104117.875,1720.952881,116.4774246,174.1741486,597.7802734,1620.599976,1035.99707,5807.868164,579.1725464,1859.0,17187.08984,2005.099854,9642.617188,9492.00293,199.0,39360.41406,170.8000031,0.067235,1563.300049
4031610.0,0,0,0,1,0,1,70.0,54.0,16.0,11.0,29.47273064,104226.1406,2054.423096,114.569191,174.5623169,597.071228,1615.0,1148.71814,6058.482422,600.2053223,2003.999878,17918.42969,2001.099976,9592.499023,9666.227539,210.0,29472.73047,180.8999939,0.072186999,1553.800049
4031611.0,0,0,0,1,0,1,60.0,51.0,8.0,3.0,1.313420057,98829.125,4406.026855,114.6214066,171.740387,575.456543,1627.400024,1548.695313,5769.186035,573.8326416,1330.0,17068.76953,2001.699951,9492.913086,9622.410156,231.0,1313.41687,209.1000061,0.081826001,1567.599976
4031612.0,0,0,0,1,0,1,61.0,52.0,9.0,4.0,0.0,99476.03125,4737.962402,114.3402634,178.266098,558.0198975,1682.300049,1630.874146,5809.475098,577.3292236,1301.011841,17186.63086,2004.300049,9469.908203,9521.319336,311.0,0.0,209.6000061,0.084812,1597.900024
4031613.0,0,0,0,1,0,1,58.0,50.0,8.0,3.0,0.0,98579.55469,4599.124023,116.8927536,172.6303558,571.0441284,1586.599976,1554.353394,5453.595703,550.2528076,1043.012207,16155.36035,2000.699951,9538.105469,9895.610352,247.0,0.0,210.6999969,0.05342,1582.880005
4031614.0,0,0,0,1,0,1,65.0,54.0,10.0,5.0,1.000399947,102514.5,5048.798828,112.0377045,175.3624878,584.5862427,1597.900024,1699.935913,6245.496094,632.2426147,2148.8396,18506.66992,2001.400146,9399.713867,7903.217285,218.0,1000.399536,222.6000977,0.127175003,1570.680054
4031615.0,0,0,0,1,0,1,61.0,52.0,8.0,3.0,105.2537231,103083.1953,819.1137695,117.3622742,170.5623322,604.3725586,1589.290039,618.0053711,5831.718262,575.2720947,1287.77832,17241.34961,2004.300171,9330.511719,9258.700195,182.0,105253.7188,96.5,0.069626004,1535.670044
4031617.0,0,0,0,1,0,0,64.0,57.0,7.0,2.0,95.55024719,113340.9531,974.1826172,118.6816254,167.9348755,674.9101563,1673.599976,809.4454956,6533.018555,640.3290405,1989.958374,19304.0293,2000.599731,9474.908203,9318.910156,240.0,95550.25,114.9000015,0.096028998,1524.800049
4031618.0,0,0,0,1,0,0,64.0,56.0,8.0,3.0,48.66271973,108855.6406,1555.400146,116.5270004,179.0979004,607.7996826,1625.599976,981.6815186,5961.836426,603.9041748,1897.984985,17667.10938,2002.400024,9748.806641,9571.695313,264.0,48662.72656,161.4998932,0.072956003,1549.800049
4031620.0,0,0,0,1,0,1,60.0,52.0,7.0,2.0,0.0,100687.1406,4962.177246,115.0710144,179.868042,559.7833862,1591.900024,1661.705078,5697.589844,568.6599121,2352.0,16862.00977,2000.300049,9394.220703,8896.397461,263.0,0.0,210.0,0.067575999,1538.800049
4031621.0,0,0,0,1,0,1,62.0,54.0,8.0,3.0,0.0,103883.7969,4664.532227,114.4024658,175.7670593,591.0311279,1640.800049,1668.253174,6753.873047,690.9070435,2406.0,20031.82031,2002.200073,9984.208984,10284.58789,258.0,0.0,220.9001007,0.152425006,1522.699951
4031622.0,0,0,0,1,0,1,63.0,54.0,8.0,3.0,0.0,104857.875,4834.367676,114.668396,172.3436737,608.4230957,1588.099976,1644.548828,5899.20752,586.5723877,1989.987671,17452.94922,2001.999878,9686.71875,10001.37305,247.0,0.0,210.2001038,0.072100997,1564.400024
4031623.0,0,0,0,1,0,1,63.0,55.0,7.0,2.0,64.06793213,108415.9609,1255.44458,116.4719391,171.0067902,633.9863281,1608.199951,847.3359375,6256.822266,631.4884033,2037.993774,18535.28906,2001.500122,10576.70117,9710.495117,211.0,64067.92969,140.3000031,0.175969005,1599.0
4031624.0,0,0,0,1,0,1,52.0,44.0,8.0,3.0,155.048996,90735.95313,527.2376099,122.1576004,140.7619476,644.6056519,1680.400024,427.8042603,6384.925781,667.4152832,1745.987549,18974.58008,2001.400024,7216.306152,7830.180176,223.0,155049.0,0.0,0.063803002,1513.699951
4031626.0,0,0,0,1,0,1,70.0,62.0,7.0,2.0,57.88769913,121698.1484,1528.179688,115.9643555,174.6681213,696.7393188,1643.0,933.8746948,7250.407715,710.5908813,2515.888428,21423.64063,2000.200073,9992.998047,9755.124023,193.0,57887.70313,161.6999969,0.098158002,1521.0
4031627.0,0,0,0,1,0,0,64.0,57.0,7.0,2.0,51.17996979,112351.7031,1554.447754,117.2025909,172.7672272,650.3067627,1633.0,996.6951904,6722.114746,669.8717651,2214.023926,19891.36914,2003.400146,9781.797852,9312.407227,182.0,51179.96875,158.9001007,0.110143997,1592.900024
4031628.0,0,0,0,1,0,0,62.0,56.0,6.0,1.0,23.78030968,109244.8359,2425.462402,116.2866364,163.5741119,667.8613892,1627.400024,1288.37561,6422.925781,632.1004639,2275.0,18985.35938,2004.699951,9801.805664,9454.014648,182.0,23780.31445,186.4001007,0.073060997,1538.099976
4031629.0,0,0,0,1,0,0,61.0,55.0,6.0,1.0,25.69326019,108880.9141,2334.943604,118.4919281,173.3646698,628.0455933,1598.0,1117.98291,6149.905762,619.6958618,2189.629883,18215.96094,2003.100098,9485.408203,9449.304688,182.0,25693.26367,184.1000061,0.064223997,1544.5
4031630.0,0,0,0,1,0,0,62.0,54.0,8.0,2.0,26.53874969,109883.5938,2310.899414,120.8618851,173.363205,633.8345337,1623.199951,1227.956421,6196.840332,608.7952881,2183.0,18314.33008,2000.599854,9501.205078,9509.589844,190.0,26538.74805,183.8000031,0.074428,1575.0
4031631.0,0,0,0,1,0,0,59.0,52.0,6.0,1.0,27.27658081,104911.2734,2176.239258,119.1797333,178.6879883,587.119873,1608.300049,1163.322388,6102.84668,613.8728638,2123.888916,18073.75,2001.5,9470.300781,9459.220703,194.0,27276.57813,182.8000031,0.106650002,1544.300049
4031632.0,0,0,0,1,0,0,60.0,54.0,6.0,1.0,29.63364029,108421.6719,2174.131348,120.2829056,177.3827667,611.2300415,1598.0,1197.337646,6121.763184,606.7248535,2129.012207,18106.25,1654.599976,9335.914063,9244.807617,190.0,29633.64453,180.1000061,0.053149998,1614.699951
4031633.0,0,0,0,1,0,0,64.0,54.0,10.0,5.0,112.8625183,107119.0781,796.2814331,118.7280426,171.6061554,624.2146606,1653.300049,613.5061035,6071.030273,601.4605103,2186.998535,17955.57031,2001.399902,10248.50781,9411.714844,200.0,112862.5156,81.69999695,0.072469003,1569.400024
4031634.0,0,0,0,1,0,0,67.0,56.0,10.0,5.0,204.6431122,114683.8516,510.3521729,121.109375,162.0414124,707.7440796,1637.5,430.0932312,6870.370117,687.5537109,2187.0,20337.64063,2001.999878,10246.11426,7823.909668,188.0,204643.1094,0.0,0.077877998,1559.099976
4031636.0,0,0,0,0,0,0,66.0,57.0,9.0,4.0,35.92087173,109721.5859,1901.822998,114.5252838,175.0684357,626.7354126,1622.599976,462.5542297,6678.600098,647.0996094,1725.888916,19714.67969,2002.000244,9893.99707,9875.985352,186.0,35920.86719,183.8999939,0.056614,1521.699951
4031637.0,0,0,0,0,0,0,67.0,60.0,6.0,1.0,28.36920929,115757.5859,2263.36499,114.0781021,172.9723358,669.2259521,1591.199951,1307.864624,6918.783203,684.4585571,2224.0,20460.31055,2002.5,10494.41016,10277.89648,182.0,28369.21289,201.5001068,0.073523,1567.199951
4031639.0,0,0,0,0,0,2,66.0,58.0,8.0,3.0,26.44695091,109804.5625,2284.857422,113.0064087,171.5628815,640.0251465,1596.099976,1189.428711,6651.561523,653.005127,2196.887695,19657.0293,2001.0,9805.03125,9804.526367,309.0,26446.94922,193.6000977,0.087971002,1564.599976
4031641.0,0,0,0,0,0,2,61.0,53.0,8.0,3.0,25.83802986,101297.8906,2134.823975,114.676857,172.5674896,587.0044556,1600.599976,1153.492065,6477.027344,651.2692871,1897.777588,19181.26953,2003.0,10093.60938,9515.589844,288.0,25838.02734,184.0001068,0.0,1528.699951
4031642.0,0,0,0,0,0,2,63.0,54.0,8.0,3.0,25.87812996,104487.1563,2207.549805,114.9262924,177.7999878,587.6668091,1598.900024,1191.013062,6428.777832,641.6584473,2202.848145,19026.00977,2001.799927,9935.111328,9516.68457,304.0,25878.125,184.3000031,0.112350002,1567.5
4031643.0,0,0,0,0,0,2,63.0,52.0,10.0,5.0,24.58448029,102065.1875,2219.619629,116.2032471,170.0,600.3834839,1602.300049,1181.217773,6219.212402,620.3884277,1706.650024,18404.89063,2003.299927,9871.412109,9523.996094,282.0,24584.48438,185.7001038,0.124756001,1548.0
4031645.0,0,0,0,0,0,1,69.0,54.0,14.0,9.0,25.05088043,103571.3516,2238.446045,114.760498,172.2202454,601.3889771,1620.800049,1183.702393,6493.538086,653.9892578,1916.028687,19232.91992,2003.400391,9669.109375,9545.921875,299.0,25050.875,184.8999939,0.176801994,1544.0
4031646.0,0,0,0,0,0,1,64.0,55.0,9.0,3.0,24.89296913,106544.9844,2327.108398,115.0800934,175.5730438,606.8413696,1594.199951,1216.100098,6025.997559,603.6466675,2116.888916,17839.66992,2005.399902,9594.705078,9291.208008,283.0,24892.9707,184.6000061,0.082581997,1540.199951
4031649.0,0,0,0,0,0,1,63.0,51.0,12.0,6.0,23.15867996,99205.47656,2295.26001,115.9168167,178.264389,556.5075073,1593.0,1192.059937,5814.863281,571.9002075,2176.0,17187.07031,2003.799927,9055.303711,9004.101563,182.0,23158.67773,176.0,0.067489997,1550.099976
4031650.0,0,0,0,0,0,1,59.0,51.0,7.0,2.0,4.260890007,90359.96875,3836.648193,105.7528915,174.57547,517.5983276,1575.099976,1382.546265,5956.818848,602.5379639,1929.629639,17650.00977,2000.60022,9470.589844,7819.719238,182.0,4260.888672,195.0,0.144213006,1552.900024
4031651.0,0,0,0,0,0,1,66.0,56.0,9.0,4.0,0.0,92267.07813,4715.561523,97.60842896,170.6494598,540.6819458,1617.800049,1541.911621,6543.827148,659.2389526,2451.887695,19382.34961,2004.599976,8896.908203,8665.0,188.0,0.0,199.5001068,0.108654,1520.0
4031652.0,0,0,0,0,0,2,65.0,57.0,8.0,3.0,0.0,94114.96875,4586.682617,98.66449738,183.5794373,512.6661987,1600.099976,1555.123901,6505.066406,652.9692993,2233.962891,19261.39063,2005.900146,9852.599609,8660.679688,182.0,0.0,200.3000031,0.121748999,1569.0
4031653.0,0,0,0,0,0,2,68.0,59.0,8.0,3.0,0.0,99240.89844,4824.866699,99.87901306,170.0,583.7700195,1603.0,1616.649658,6609.402344,662.15979,2503.666504,19567.0,2004.000244,9482.814453,9081.8125,191.0,0.0,202.4998932,0.072977997,1511.300049
4031656.0,0,0,0,0,0,2,64.0,57.0,7.0,2.0,21.44127083,109070.9063,2532.147949,114.6104126,168.3679199,647.8128662,1592.02002,1297.84375,6368.182617,641.7785645,2225.0,18862.7207,2001.500244,9618.613281,10013.07422,222.0,21441.27344,199.4001007,0.131496996,1541.5
4031661.0,0,0,0,0,0,2,63.0,55.0,8.0,3.0,0.0,103603.0781,4622.98877,112.4084015,182.9698944,566.2302246,1602.199951,1636.348511,6049.526367,582.0704956,2012.996338,17847.09961,2005.400024,10346.29102,10058.71484,272.0,0.0,215.6000977,0.092648,1701.599976
4031662.0,0,0,0,0,0,2,62.0,53.0,8.0,3.0,0.0,102188.2813,4900.881348,114.6751251,176.7711945,578.0821533,1598.869995,1620.194702,5761.452637,564.0710449,1861.999878,17022.50977,2000.900146,9324.011719,9526.085938,194.0,0.0,200.8000946,0.081597999,1514.599976
4031663.0,0,0,0,0,0,2,65.0,53.0,11.0,6.0,109.4399719,103862.0391,798.7357178,116.2634735,163.83992,633.9238892,1628.099976,611.3479614,5877.594727,581.0482178,1716.0,17380.24023,2004.599976,9394.791992,9193.691406,216.0,109439.9688,78.69999695,0.063391,1606.599976
4031666.0,0,0,0,0,0,2,70.0,55.0,14.0,9.0,0.0,107968.0781,4996.262207,115.7489853,178.5679779,604.6328735,1587.0,1701.563599,6275.421875,603.0037842,2121.892578,18511.44922,2004.700195,9812.097656,9792.967773,357.0,0.0,220.3999939,0.081473999,1588.0
4031667.0,0,0,0,0,0,2,64.0,55.0,9.0,3.0,20.23834038,107568.3594,2581.455078,116.5350876,179.2655334,600.050415,1591.800049,1317.115356,6266.269531,609.2044067,2301.0,18502.85938,2002.700073,9876.010742,9552.606445,345.0,20238.33984,199.6000061,0.117375001,1543.0
4031669.0,0,0,0,0,0,2,69.0,56.0,12.0,7.0,21.41189957,109922.3359,2552.049561,117.1116943,173.7692719,632.576416,1605.099976,1190.808716,6451.313477,632.5623779,2071.0,19063.21094,2000.200195,9755.112305,9904.966797,355.0,21411.89648,197.3999939,0.074828997,1623.699951
4031670.0,0,0,0,0,0,1,62.0,52.0,10.0,5.0,0.0,103047.1406,4846.813965,118.0680161,175.769165,586.2640381,1608.800049,1519.50061,5940.452148,593.7806396,1974.0,17583.05078,2002.5,9703.613281,9554.689453,349.0,0.0,214.6999969,0.072342999,1608.800049
4031671.0,0,0,0,0,0,1,64.0,55.0,9.0,4.0,0.0,108942.7266,4770.652832,117.4233017,176.3647156,617.7127075,1633.199951,1674.472046,6457.062012,659.4217529,1745.888306,19148.56055,2004.099854,10388.10352,10443.81348,350.0,0.0,227.1000977,0.107767999,1524.599976
4031675.0,0,0,0,1,0,0,65.0,55.0,10.0,5.0,24.30044937,108710.5156,2349.407471,117.2783508,168.8707733,643.7496948,1638.0,1260.098267,5832.893555,582.5875854,2111.961426,17263.53906,2007.499878,10471.50684,9492.004883,332.0,24300.45313,185.0001068,0.084096998,1657.300049
4031676.0,0,0,0,1,0,0,65.0,54.0,11.0,5.0,30.23576927,106318.0078,2116.817871,117.334404,169.2385559,628.2138672,1614.199951,1172.819092,5718.421387,578.6456299,2137.950195,16944.21094,2023.100098,9409.007813,8557.513672,314.0,30235.76758,174.6000977,0.056263998,1514.300049
4031678.0,0,0,0,1,0,0,62.0,53.0,9.0,4.0,0.0,103202.8047,5019.860352,116.540184,175.0797424,589.461731,1598.0,1704.172363,5600.252441,559.2874146,2159.962891,16574.83008,2001.0,9502.116211,9055.788086,289.0,0.0,209.4001007,0.081459999,1509.099976
4031680.0,0,0,0,1,0,0,60.0,50.0,9.0,4.0,109.4769516,98072.70313,772.2925415,115.5306702,169.8253021,577.4916992,1634.5,593.5349121,6044.093262,624.704895,2091.666504,17943.2793,2002.300171,7839.705078,7670.109375,317.0,109476.9531,0.0,0.083833002,1550.0
4031683.0,0,0,0,1,0,0,66.0,57.0,9.0,3.0,25.05710983,110385.4063,2387.883057,116.1272507,172.5778351,639.62677,1650.900024,1280.167603,6619.041504,636.6611328,2255.012451,19526.73047,2003.500244,9663.120117,9503.578125,324.0,25057.11133,0.0,0.073619001,1624.290039
4031684.0,0,0,0,1,0,0,68.0,55.0,12.0,7.0,24.17374992,107758.4063,2389.744385,115.558609,164.4103699,655.4234009,1592.300049,1230.32251,6015.791504,583.9115601,2240.998535,17760.80078,2000.300049,9652.603516,9265.362305,283.0,24173.75391,0.0,0.062876001,1524.199951
4031685.0,0,0,0,1,0,0,67.0,58.0,9.0,4.0,26.1113205,112247.3047,2319.650879,115.619545,175.2768402,640.4000854,1634.599976,1269.91333,6040.611328,593.5233154,2305.0,17852.81055,2006.800049,10990.51074,9281.112305,309.0,26111.32031,0.0,0.073022,1525.599976
4031686.0,0,0,0,1,0,1,64.0,56.0,7.0,2.0,30.89204025,107820.2031,2019.156372,114.6345901,172.5364075,624.9127808,1623.0,1147.153687,5716.30957,563.2529907,1728.987061,16898.49023,2004.999756,10734.72754,9766.876953,268.0,30892.03516,0.0,0.147111997,1548.5
4031687.0,0,0,0,1,0,1,58.0,50.0,8.0,3.0,0.0,96399.46875,4597.02002,115.1420364,176.0727539,547.4979248,1607.400024,1566.292969,5375.520996,533.1642456,1759.0,15900.12988,2000.300049,10087.7959,8881.896484,282.0,0.0,0.0,0.115502998,1521.199951
4031688.0,0,0,0,1,0,1,62.0,51.0,10.0,5.0,24.01292038,99357.23438,2215.360107,114.7533035,174.4725037,569.472168,1605.099976,1155.973389,5654.598633,561.7939453,1792.962524,16728.08008,2003.199951,9576.693359,9256.439453,267.0,24012.92188,0.0,0.131707996,1518.800049
4031690.0,0,0,0,1,0,0,69.0,53.0,15.0,10.0,24.87811089,107671.5078,2344.501465,120.005394,172.991272,622.4100342,1625.900024,1400.838135,6115.904785,588.1651611,1873.0,18042.16992,2000.200073,9158.810547,9887.999023,306.0,24878.10742,175.1000061,0.072362997,1543.300049
4031691.0,0,0,0,1,0,0,66.0,50.0,16.0,11.0,0.0,99370.0625,5088.692871,119.1646347,168.8062134,588.6635132,1624.900024,1669.310181,5536.320801,533.4233398,1608.889404,16334.96973,2004.400024,9139.708984,8383.510742,305.0,0.0,200.6000061,0.056304,1529.800049
4031692.0,0,0,0,1,0,0,60.0,51.0,9.0,4.0,0.0,102581.6563,4847.219238,119.8228302,173.4724579,591.3426514,1656.699951,1677.185059,5881.759766,568.9143677,1688.99585,17359.92969,2006.499756,10110.00977,9046.479492,319.0,0.0,201.8999939,0.084045999,1524.900024
