tar,heat_no,type_dri,fe_metal,fe_total,md,c,s,cao,sio2,mgo,al2o3,p,mno,gunge,feo,dqi,feo_c
14030323,4031625,HOT,77.1,85.8,89.9,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.808,11.192,109602.062,5.891
14030323,4031625,COLD,81.0,86.4,93.7,2.4,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.653,6.947,86782.083,2.895
14030324,4031635,HOT,76.8,85.1,90.2,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.422,10.678,113675.59,5.085
14030324,4031635,COLD,80.0,87.1,91.8,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.866,9.134,88564.554,4.567
14030325,4031643,HOT,75.1,84.9,88.5,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.592,12.608,122465.064,7.416
14030325,4031643,COLD,75.7,83.8,90.3,1.5,0.003,0.0,0.0,0.0,0.0,0.0,0.0,12.379,10.421,119684.777,6.947
14030325,4030000,COLD,81.9,87.0,94.1,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.5389,6.5611,77107.948,3.281
14030325,4031650,HOT,75.9,86.0,88.3,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.307,12.993,115825.123,7.218
14030325,4031650,COLD,79.9,86.4,92.5,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.9379,8.3621,90235.989,4.646
14030325,4031656,HOT,77.3,85.8,90.1,2.2,0.003,0.96,4.66,0.86,0.9,0.1,0.041,9.565,10.935,-1599789.8,4.97
14030325,4031656,COLD,81.5,86.7,94.0,2.0,0.003,0.96,4.97,0.82,0.9,0.092,0.04,9.8103,6.6897,-1742911.6,3.345
14030326,4031664,HOT,76.4,85.6,89.3,2.0,0.003,0.97,4.82,0.7,0.89,0.094,0.036,9.764,11.836,-1653531.9,5.918
14030326,4031664,COLD,77.7,85.8,90.6,2.2,0.003,0.95,4.84,0.8,0.91,0.103,0.04,9.679,10.421,-1667974.2,4.737
14030328,4031674,HOT,74.7,84.3,88.6,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,11.15,12.35,126436.569,6.861
14030328,4031674,COLD,79.8,86.6,92.1,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.3519,8.7481,91697.658,4.166
14030328,4031679,HOT,80.1,87.1,92.0,2.1,0.003,0.96,5.11,0.75,0.92,0.092,0.035,8.7946,9.0054,-1785646.7,4.288
14030329,4031682,HOT,78.1,86.6,90.2,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.865,10.935,102708.984,5.207
14030329,4031682,COLD,80.5,86.9,92.6,2.2,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.0665,8.2335,87378.478,3.743
14030330,4031690,HOT,77.0,85.0,90.6,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.908,10.292,111269.08,5.718
14030330,4031690,COLD,79.7,86.2,92.5,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.138,8.3621,92125.67,4.646
14030330,4031696,HOT,78.4,86.0,91.2,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.9227,9.7773,101190.738,5.146
14030331,4030000,COLD,81.5,87.0,93.7,2.4,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.0244,7.0756,82716.041,2.948
14030401,4031705,HOT,74.3,84.3,88.1,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.935,12.865,129228.714,6.771
14030401,4031711,HOT,78.1,85.8,91.0,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.194,9.9059,102320.236,5.503
14030401,4031711,COLD,79.9,87.1,91.7,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.9373,9.2627,88659.092,4.875
14030403,4031727,HOT,76.0,85.6,88.8,2.2,0.003,0.96,4.56,0.79,0.88,0.103,0.041,9.45,12.35,-1554686.3,5.614
14030403,4031722,COLD,76.6,86.0,89.1,1.6,0.003,0.96,4.65,0.75,0.87,0.097,0.04,9.707,12.093,-1596052.9,7.558
14030403,4031728,HOT,78.1,86.5,90.3,2.1,0.003,0.93,4.65,0.79,0.88,0.106,0.038,8.994,10.806,-1603281.8,5.146
14030403,4031728,COLD,79.3,87.0,91.1,1.5,0.003,0.96,5.07,0.8,0.92,0.094,0.041,9.2941,9.9059,-1770418.9,6.604
14030405,4031737,HOT,78.4,86.1,91.1,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.8941,9.9059,100340.435,5.503
14030405,4031737,COLD,79.9,86.8,92.1,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.1233,8.8767,91410.977,4.227
14030406,4031745,HOT,78.3,85.6,91.5,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.209,9.3913,104032.744,4.472
14030406,4031745,COLD,81.8,87.5,93.5,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.7671,7.3329,77527.17,3.492
14030406,4031752,HOT,78.7,86.6,90.9,1.5,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.637,10.163,95151.564,6.775
14030407,4031760,HOT,78.7,86.2,91.3,2.5,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.1514,9.6486,102475.234,3.859
14030407,4031760,COLD,80.6,87.2,92.4,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.8092,8.4908,85386.775,4.043
14030408,4031768,HOT,76.4,85.7,89.1,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.636,11.964,113980.888,5.982
14030408,4031768,COLD,79.9,86.3,92.6,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.067,8.2335,90432.549,4.574
14030409,4031777,HOT,77.7,86.2,90.1,2.2,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.165,10.935,106287.369,4.97
14030409,4031777,COLD,79.8,87.9,90.8,1.4,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.379,10.421,84566.177,7.444
14030409,4031780,HOT,77.7,85.8,90.6,1.4,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.479,10.421,102698.386,7.444
14030409,4031780,COLD,81.8,87.1,93.9,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.2816,6.8184,78313.411,3.247
14030410,4031789,HOT,76.9,85.3,90.2,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.294,10.806,112735.166,5.403
14030410,4031789,COLD,78.9,86.4,91.3,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.4514,9.6486,97316.839,4.824
14030410,4031794,HOT,74.0,85.1,87.0,2.1,0.003,0.96,4.92,0.79,0.95,0.106,0.04,9.62,14.28,-1674047.7,6.8
14030411,4031803,COLD,79.2,86.2,91.9,1.9,0.003,0.95,4.86,0.77,0.94,0.103,0.04,9.8946,9.0054,-1687574.8,4.74
14030411,4030000,COLD,76.4,86.0,88.8,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.15,12.35,114044.951,5.881
14030411,4031808,COLD,80.0,86.6,92.4,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.7092,8.4908,89094.589,4.717
14030411,4031812,HOT,75.5,85.2,88.6,2.0,0.003,0.96,4.77,0.74,0.93,0.106,0.04,10.021,12.479,-1629374.4,6.24
14030412,4031821,HOT,76.2,85.7,88.9,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.778,12.222,114169.963,6.79
14030412,4031823,HOT,79.4,86.4,91.9,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.5946,9.0054,94430.157,4.503
14030412,4031825,HOT,77.6,85.6,90.7,2.3,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.808,10.292,109723.472,4.475
14030412,4031825,COLD,79.5,86.7,91.7,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.3373,9.2627,92438.453,4.875
14030412,4030000,COLD,79.9,87.0,91.8,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.166,9.134,88201.909,5.074
14030412,4031832,HOT,76.5,84.2,90.9,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,11.594,9.9059,117890.449,4.953
14030412,4031832,COLD,78.8,85.4,92.3,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.709,8.4908,100885.44,4.245
14030413,4031842,HOT,79.7,87.6,91.0,1.9,0.003,0.93,5.01,0.77,0.94,0.107,0.039,8.237,10.163,-1749106.4,5.349
14030413,4031843,HOT,79.1,86.6,91.3,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.2514,9.6486,95427.158,4.824
14030413,4031845,HOT,78.2,87.8,89.1,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,7.65,12.35,97640.754,6.861
14030413,4031845,COLD,79.2,89.5,88.5,1.3,0.003,0.0,0.0,0.0,0.0,0.0,0.0,6.249,13.251,84402.434,10.193
14030413,4031847,HOT,77.4,86.2,89.8,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.179,11.321,107878.467,5.391
14030413,4031847,COLD,78.3,86.8,90.2,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.965,10.935,98858.074,6.075
14030413,4030000,COLD,79.6,86.8,91.7,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.0373,9.2627,92801.099,4.411
14030413,4031852,HOT,75.8,85.4,88.8,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.95,12.35,118406.507,6.5
14030413,4031852,COLD,79.5,86.3,92.1,2.3,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.4519,8.7481,95839.665,3.804
14030414,4031859,COLD,79.5,87.9,90.4,1.6,0.003,0.98,5.5,0.92,1.0,0.097,0.042,8.094,10.806,-1930807.2,6.754
14030414,4030000,COLD,82.0,86.9,94.4,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.9962,6.3038,75449.719,3.708
14030414,4031865,HOT,75.5,84.5,89.3,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.922,11.578,122219.412,5.789
14030414,4031868,HOT,77.2,86.3,89.5,2.3,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.793,11.707,110485.953,5.09
14030414,4031868,COLD,79.0,86.6,91.2,2.2,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.0227,9.7773,97482.924,4.444
14030415,4031876,HOT,78.8,86.8,90.8,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.008,10.292,96625.136,5.417
14030415,4031876,COLD,79.5,86.8,91.6,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.5087,9.3913,90280.664,5.87
14030415,4031882,HOT,80.3,87.6,91.7,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.2087,9.3913,86845.375,4.472
14030415,4031888,HOT,79.7,86.7,91.9,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.2946,9.0054,91595.636,4.503
14030416,4031895,HOT,78.1,86.3,90.5,1.8,0.003,0.96,5.14,0.75,0.95,0.104,0.038,9.551,10.549,-1784641.6,5.861
14030416,4031895,COLD,80.9,86.1,94.0,1.7,0.003,0.95,4.96,0.62,0.93,0.101,0.035,10.71,6.6897,-1735534.6,3.935
14030416,4031897,HOT,76.2,85.5,89.1,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.936,11.964,115216.826,6.297
14030416,4031899,HOT,79.6,86.3,92.1,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.7806,8.6194,92275.437,4.31
14030416,4031903,HOT,75.2,84.9,88.6,1.5,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.821,12.479,120409.298,8.319
14030416,4031903,COLD,80.1,86.2,92.9,2.3,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.7525,7.8475,92401.263,3.412
14030416,4031908,HOT,77.0,85.8,89.7,1.9,0.003,0.96,5.37,0.78,0.98,0.097,0.04,9.779,11.321,-1860875.5,5.958
14030417,4031914,HOT,76.7,86.4,88.8,1.9,0.003,0.95,5.23,0.79,0.95,0.109,0.038,8.921,12.479,-1808441,6.568
14030417,4031914,COLD,78.3,86.5,90.5,2.1,0.003,0.95,5.18,0.72,0.96,0.097,0.036,9.051,10.549,-1799247,5.023
14030417,4031917,HOT,76.5,84.9,90.1,2.3,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.394,10.806,117621.037,4.698
14030417,4031917,COLD,79.8,86.8,91.9,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.2946,9.0054,89997.052,4.74
14030417,4031921,HOT,77.2,86.6,89.1,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.807,12.093,106426.581,6.365
14030418,4031928,HOT,75.4,84.8,88.9,1.6,0.003,0.95,5.2,0.78,0.96,0.103,0.04,10.907,12.093,-1788231.4,7.558
14030418,4031928,COLD,78.4,86.3,90.8,1.8,0.003,0.97,5.36,0.73,0.98,0.086,0.039,9.637,10.163,-1867609.3,5.646
14030418,4031930,HOT,79.4,87.3,91.0,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.437,10.163,92661.116,5.082
14030418,4031933,HOT,78.1,86.4,90.4,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.122,10.678,103102.104,5.085
14030418,4031936,HOT,77.3,86.0,89.9,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.808,11.192,106404.896,6.584
14030418,4031936,COLD,79.7,86.3,92.4,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.009,8.4908,91929.11,4.717
14030420,4031944,HOT,77.7,85.6,90.8,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.137,10.163,107013.963,5.082
14030420,4031944,COLD,80.1,86.3,92.8,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.9238,7.9762,90243.474,3.988
14030421,4031951,HOT,77.5,86.7,89.4,1.6,0.003,0.99,5.16,0.74,0.95,0.092,0.041,9.064,11.836,-1790438.8,7.398
14030422,4031956,HOT,78.7,86.6,90.9,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.037,10.163,99074.022,4.84
14030422,4031956,COLD,80.1,86.9,92.2,1.5,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.6519,8.7481,85795.399,5.832
14030423,4031959,HOT,77.9,85.7,90.9,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.065,10.035,105320.843,5.018
14030423,4031964,HOT,75.1,85.4,88.0,2.1,0.003,0.97,5.32,0.88,0.95,0.1,0.038,9.549,13.251,-1827927.8,6.31
14030423,4031964,COLD,76.0,85.4,89.0,2.0,0.003,0.97,5.35,0.8,0.96,0.094,0.039,9.907,12.093,-1845469,6.047
14030423,4031966,HOT,78.9,85.7,92.0,2.2,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.152,8.7481,100000.245,3.976
14030423,4031970,HOT,79.3,86.4,91.8,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.566,9.134,95178.437,4.567
14030423,4031974,HOT,78.0,86.4,90.3,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.194,10.806,103196.642,5.403
14030423,4031974,COLD,81.8,87.0,94.0,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.5103,6.6897,77856.228,3.345
14030424,4031983,HOT,77.4,86.3,89.7,2.0,0.003,0.96,5.23,0.85,0.95,0.101,0.039,9.15,11.45,-1811973.9,5.725
14030424,4031985,HOT,79.0,86.6,91.2,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.4227,9.7773,94867.952,5.432
14030424,4031987,HOT,77.8,85.8,90.7,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.908,10.292,105872.563,5.146
14030425,4031998,HOT,78.8,86.4,91.2,1.8,0.003,0.95,5.06,0.75,0.94,0.104,0.038,9.6227,9.7773,-1759867.7,5.432
14030425,4032000,HOT,79.7,87.0,91.6,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.8087,9.3913,91659.698,4.472
14030425,4032002,HOT,80.1,87.2,91.9,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.766,9.134,88474.434,4.567
14030425,4032004,HOT,79.2,86.4,91.7,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.5373,9.2627,95926.717,4.631
14030425,4032004,COLD,81.6,86.6,94.2,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.8676,6.4324,80792.772,3.063
14030425,4032007,HOT,78.0,86.4,90.3,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.094,10.806,103850.384,5.146
14030426,4032014,HOT,76.8,85.7,89.6,2.0,0.003,0.98,5.3,0.88,0.93,0.09,0.04,9.75,11.45,-1832844.1,5.725
14030426,4032016,HOT,77.8,85.0,91.5,2.2,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.737,9.2627,108752.529,4.21
14030426,4032018,HOT,78.0,86.0,90.7,2.2,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.508,10.292,105290.368,4.678
14030426,4032018,COLD,81.0,87.3,92.8,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.1952,8.1048,80436.842,4.768
14030426,4032024,HOT,75.8,85.8,88.3,2.0,0.003,0.96,5.22,0.76,0.97,0.103,0.038,9.335,12.865,-1797913.6,6.433
14030427,4032030,HOT,76.9,85.3,90.2,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.394,10.806,112081.423,5.687
14030427,4032032,HOT,78.9,85.7,92.0,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.552,8.7481,97385.273,4.86
14030427,4032035,HOT,78.0,85.6,91.1,2.5,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.7227,9.7773,108037.837,3.911
14030428,4032047,HOT,80.1,86.9,92.1,2.2,0.003,0.97,5.15,0.82,0.91,0.101,0.038,8.9519,8.7481,-1800131.4,3.976
14030428,4032048,HOT,78.7,85.8,91.7,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.266,9.134,99339.017,4.807
14030428,4032050,HOT,77.9,85.6,91.0,2.3,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.8941,9.9059,107478.631,4.307
14030428,4032056,HOT,78.6,86.1,91.3,2.2,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.5514,9.6486,101458.846,4.386
14030429,4032063,HOT,77.9,85.0,91.6,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.966,9.134,106696.763,4.567
14030429,4032065,HOT,78.7,86.4,91.1,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.5941,9.9059,97505.913,5.503
14030429,4032070,HOT,75.4,85.3,88.4,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.864,12.736,121395.212,6.368
14030429,4032072,HOT,78.1,86.0,90.8,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.637,10.163,103888.345,4.84
14030430,4032079,HOT,79.5,86.5,91.9,2.1,0.003,0.99,5.27,0.88,0.95,0.097,0.04,9.3946,9.0054,-1839539.9,4.288
14030430,4032082,HOT,77.0,85.7,89.8,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.708,11.192,110999.669,5.33
14030430,4032087,HOT,77.0,85.4,90.2,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.294,10.806,111136.583,5.687
14030430,4032091,HOT,80.2,87.5,91.7,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.3087,9.3913,87790.216,4.472
14030430,4030000,COLD,76.4,85.4,89.5,1.9,0.003,0.98,5.12,0.83,0.95,0.096,0.036,10.122,11.578,-1763869.1,6.094
14030501,4032098,HOT,80.6,87.5,92.1,2.0,0.003,0.98,4.91,0.78,0.92,0.094,0.044,8.5233,8.8767,-1717443.7,4.438
14030501,4032098,COLD,79.9,86.0,92.9,2.0,0.003,0.97,5.29,0.88,0.94,0.095,0.04,10.253,7.8475,-1848687.7,3.924
14030501,4032101,HOT,78.6,85.9,91.5,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.309,9.3913,98583.251,5.524
14030501,4032104,HOT,75.2,85.4,88.1,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.578,13.122,123348.955,6.249
14030501,4032110,HOT,77.8,85.1,91.4,2.2,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.609,9.3913,108555.969,4.269
14030502,4032116,HOT,79.2,86.4,91.7,1.9,0.003,0.98,5.21,0.76,0.95,0.089,0.039,9.6373,9.2627,-1816390.6,4.875
14030502,4032116,COLD,80.5,87.0,92.5,2.2,0.003,0.95,5.28,0.89,0.93,0.1,0.038,8.9379,8.3621,-1850166.2,3.801
14030502,4032119,HOT,78.0,87.3,89.3,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.436,11.964,97957.909,7.478
14030502,4032121,HOT,78.8,86.9,90.7,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.879,10.421,96428.575,5.485
14030502,4032124,HOT,77.8,86.3,90.2,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.165,10.935,105543.505,5.207
14030502,4032124,COLD,80.0,86.7,92.3,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.4806,8.6194,89551.771,4.537
14030502,4032130,HOT,77.8,85.9,90.6,2.2,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.579,10.421,106983.488,4.737
14030503,4032139,HOT,79.7,87.6,91.0,0.0,0.0,0.97,5.18,0.84,0.95,0.095,0.039,10.137,10.163,-1823904.2,0.0
14030503,4032141,HOT,79.6,87.3,91.2,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.5941,9.9059,90510.812,5.214
14030503,4032143,HOT,79.3,86.9,91.3,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.1227,9.7773,92888.151,5.432
14030503,4032147,HOT,76.7,86.0,89.2,1.5,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.836,11.964,108732.372,7.976
14030503,4032147,COLD,80.7,86.8,93.0,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.4525,7.8475,85625.712,3.924
14030503,4032152,HOT,76.8,86.9,88.4,1.9,0.003,0.97,5.08,0.76,0.95,0.095,0.039,8.307,12.993,-1755133.7,6.838
14030503,4035152,COLD,78.6,86.7,90.7,1.9,0.003,0.97,4.85,0.77,0.9,0.1,0.038,9.079,10.421,-1681253.4,5.485
14030504,4032159,HOT,79.8,86.7,92.0,2.2,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.1233,8.8767,92154.841,4.035
14030504,4032162,HOT,76.8,85.8,89.5,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.822,11.578,110338.441,6.432
14030504,4032164,HOT,77.7,86.3,90.0,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.536,11.064,102822.094,6.508
14030504,4032167,HOT,79.3,86.9,91.3,2.2,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.7227,9.7773,95503.122,4.444
14030504,4032172,HOT,78.5,86.2,91.1,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.4941,9.9059,101356.823,4.717
14030504,4032172,COLD,79.8,86.0,92.8,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.224,7.9762,93077.996,3.988
14030505,4032180,HOT,79.6,87.6,90.9,2.2,0.003,0.0,0.0,0.0,0.0,0.0,0.0,7.908,10.292,91882.361,4.678
14030505,4032180,COLD,80.0,86.8,92.2,2.3,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.9519,8.7481,91970.183,3.804
14030505,4032186,HOT,79.9,87.4,91.4,2.3,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.1514,9.6486,90684.383,4.195
14030505,4032191,HOT,76.1,85.6,88.9,1.5,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.178,12.222,113153.574,8.148
14030505,4032191,COLD,81.2,87.4,92.9,2.4,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.4238,7.9762,83319.921,3.323
14030506,4032200,HOT,78.4,86.5,90.6,0.0,0.0,0.95,5.13,0.9,0.97,0.097,0.04,11.179,10.421,-1795377.8,0.0
14030506,4032203,HOT,77.8,86.7,89.7,2.2,0.003,0.0,0.0,0.0,0.0,0.0,0.0,8.55,11.45,104556.288,5.205
14030506,4032208,HOT,76.0,85.4,89.0,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.807,12.093,118217.432,5.759
14030507,4032216,HOT,79.2,86.6,91.5,2.0,0.003,0.99,5.03,0.76,0.94,0.095,0.041,9.28,9.52,-1750084.1,4.76
14030507,4032219,HOT,78.4,86.2,91.0,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.865,10.035,99490.132,5.903
14030507,4032221,HOT,79.0,85.8,92.1,2.5,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.7519,8.7481,101871.353,3.499
14030507,4032221,COLD,77.4,84.8,91.3,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,11.28,9.52,109523.799,5.289
14030507,4032225,HOT,79.4,86.5,91.8,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.866,9.134,91618.625,5.709
14030507,4032225,COLD,80.1,86.8,92.3,1.8,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.4806,8.6194,87953.188,4.789
14030508,4032232,HOT,74.7,84.8,88.1,2.0,0.003,0.97,5.04,0.79,0.95,0.098,0.042,10.307,12.993,-1722525.6,6.497
14030508,4032232,COLD,77.4,84.6,91.5,1.6,0.003,0.96,5.28,0.87,0.95,0.097,0.042,11.737,9.2627,-1828738.7,5.789
14030508,4030000,COLD,80.0,87.1,91.8,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.166,9.134,86603.326,5.373
14030508,4032236,HOT,75.6,85.4,88.5,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.092,12.608,117740.862,7.416
14030508,4032239,HOT,77.4,85.4,90.6,1.7,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.608,10.292,106835.976,6.054
14030508,4032239,COLD,79.4,86.0,92.3,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.209,8.4908,94562.654,4.469
14030508,4030000,COLD,80.8,86.9,93.0,2.1,0.003,0.0,0.0,0.0,0.0,0.0,0.0,9.2525,7.8475,85334.614,3.737
14030508,4032244,HOT,75.0,84.5,88.8,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.778,12.222,125960.814,6.111
14030509,4032254,HOT,77.7,85.8,90.6,1.7,0.003,0.97,4.62,0.74,0.89,0.103,0.037,10.179,10.421,-1590520,6.13
14030509,4032254,COLD,81.6,86.6,94.1,1.8,0.003,0.96,5.4,0.87,0.97,0.095,0.04,10.168,6.4324,-1903402,3.574
14030509,4030000,COLD,80.6,86.3,93.4,1.9,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.167,7.3329,86703.05,3.859
14030509,4032257,HOT,78.5,85.8,91.5,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.109,9.3913,101489.32,4.696
14030509,4032259,HOT,77.8,85.7,90.8,2.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.037,10.163,106069.123,5.082
14030509,4032259,COLD,80.0,86.3,92.7,1.6,0.003,0.0,0.0,0.0,0.0,0.0,0.0,10.295,8.1048,88376.783,5.066
